Imagen,Scene_coordinate_system,Area_px,Area_mm2,Perimetro_px,Perimetro_mm,Diametro_px,Diametro_mm,Escala_mm_por_px
xy009_v2,-19.9495,2754,0.02577291954445821,205.92387986183167,0.6299506861850731,59.21572178231587,0.18114938682557538,0.0030591434398368456
xy009_v2,-19.9495,2732,0.025567035655577282,200.61017167568207,0.6136952906462062,58.978728675824,0.18042439091856424,0.0030591434398368456
xy009_v2,-19.9495,1505,0.014084329671172697,154.71067667007446,0.4732821516079776,43.77471318953923,0.13391312668451838,0.0030591434398368456
xy009_v2,-19.9495,3061,0.028645935630205732,211.8233758211136,0.6479980905472543,62.42904969991401,0.19097941784474035,0.0030591434398368456
xy009_v2,-19.9495,846,0.0079171713633303,122.66904652118683,0.3752622089363295,32.82012575914278,0.10040147241070192,0.0030591434398368456
xy009_v2,-19.9495,365,0.003415800883706335,84.42640614509583,0.258272486507771,21.557653718072718,0.06594795494991654,0.0030591434398368456
xy009_v2,-19.9495,238,0.0022272893433482404,57.455843687057495,0.17576566729555318,17.407785949022028,0.05325291418803475,0.0030591434398368456
xy009_v2,-19.9495,1760,0.016470711110474382,167.19595766067505,0.5114764170448931,47.33816218162558,0.14481422829185253,0.0030591434398368456
xy009_v2,-19.9495,3162,0.02959112984734091,228.6101711988449,0.6993513055029246,63.450637825419726,0.19410460245709638,0.0030591434398368456
xy009_v2,-19.9495,2327,0.021776900428451075,299.5634888410568,0.9164076817027571,54.43186953062263,0.16651489659265928,0.0030591434398368456
xy009_v2,-19.9495,209,0.001955896944368833,64.04163014888763,0.19591253274642717,16.312788383647018,0.04990315956928047,0.0030591434398368456
xy009_v2,-19.9495,94,0.0008796857070367,34.72792184352875,0.10623769428679766,10.940041919714261,0.033467157470233974,0.0030591434398368456
xy009_v2,-19.9495,238,0.0022272893433482404,61.455843687057495,0.18800224105490057,17.407785949022028,0.05325291418803475,0.0030591434398368456
xy009_v2,-19.9495,7380,0.06906468636096645,374.24978053569794,1.1448837609861595,96.93558603601414,0.2965398621088128,0.0030591434398368456
xy009_v2,-19.9495,508,0.004754046161432378,86.28427064418793,0.26395596050227443,25.43237481489809,0.0778012825744673,0.0030591434398368456
xy009_v2,-19.9495,123,0.0011510781060161074,40.38477599620819,0.1235428225580808,12.514330345744634,0.03828313158113586,0.0030591434398368456
xy009_v2,-19.9495,194,0.001815521565586381,54.041630148887634,0.1653210983480587,15.716503163191918,0.04807903754885359,0.0030591434398368456
xy009_v2,-19.9495,369,0.0034532343180483224,85.84061968326569,0.26259876857559183,21.675455981530703,0.06630832897137197,0.0030591434398368456
xy009_v2,-19.9495,2964,0.02773817484741254,210.02438521385193,0.6424947202327217,61.43192989476256,0.1879290853340799,0.0030591434398368456
xy009_v2,-19.9495,471,0.004407786893768997,95.49747371673584,0.29214047024154405,24.488687706168772,0.07491440834653941,0.0030591434398368456
xy009_v2,-19.9495,4046,0.037863918836920085,252.16652011871338,0.771413555767648,71.77414017596078,0.2195673900692206,0.0030591434398368456
xy009_v2,-19.9495,6074,0.05684267004830761,305.4213538169861,0.9343277309153211,87.94121328888622,0.2690247857239891,0.0030591434398368456
